name,location,description,link,price,operation,bedrooms,bathrooms,floor area (m2),land size (m2),latitude,longitude,img_url_1,coordinates_1,distance_1,ModelScores
"3% PDC Discount Promo! 1 Bedroom with Balcony Condo Unit for Sale in Ugong, Pasig | T...","Ugong, Pasig","3% discount for standard payment term and 1% discount for promo termsThe Fifth at Ortigas 25/F Unit N 1 Bedroom with Balcony Luna Tower  Nestled within the bustling Ortigas Center, The Fifth, a luxury residential project by Megaworld's Global Estate-Resorts, Inc. (GERI), offers an ideal sanctuary for young professionals, millennials, and start-up families. This development comprises two towers that seamlessly blend the comforts of condominium living with the allure of a resort-inspired and suburban lifestyle. With over 700 units to choose from, including studio, one-bedroom, and two-bedroom options, The Fifth presents a diverse range of living spaces to cater to various preferences.  Address: Ortigas Center, Brgy. Ugong, Pasig City, Metro Manila TLS#: NCR-025 Turnover Date: January 31, 2028 Total No. of Buildings: 2 Total No. of Units: Luna Tower - 357 | Astra Tower - 436",https://www.lamudi.com.ph/3-pdc-discount-promo-1-bedroom-with-balcony-condo-170493518372.html,"₱15,309,000",buy,1,1,58,,14.582943,121.072573,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8dPYJImYxW67gVFX8gxIiydAFBvPxAfqtFxqWNRubafu8tTdd_ubZjYTwyeFmuMS9Iql9X5tqBxJHD51CLSREeNbF5Itjw8eDt1F5qGeI0-B_xcLete8NPf0pKRsw6d7vJkBiI2fnC5zekvCr-sik?stp=s2048x1152&ccb=10-5&oh=00_AfC7_QhybQF5AEOmIqIX38drq069n7sL0JgiiyupPUecfQ&oe=660CFC37&_nc_sid=201bca,"(121.072581, 14.584165)",0.135210581,3.24
"3% PDC Discount Promo! 2-Bedroom with Balcony Condo Unit for Sale in Ugong, Pasig | T...","Ugong, Pasig","3% discount for standard payment term and 1% discount for promo termsThe Fifth at Ortigas 31/F Unit D 2-Bedroom with Balcony Luna Tower  Bedroom: Master Bedroom, 2nd Bedroom, and Maid's Room T&B: 1 Master T&B, 1 Common, 1 Maid’s T&B  Nestled within the bustling Ortigas Center, The Fifth, a luxury residential project by Megaworld's Global Estate-Resorts, Inc. (GERI), offers an ideal sanctuary for young professionals, millennials, and start-up families. This development comprises two towers that seamlessly blend the comforts of condominium living with the allure of a resort-inspired and suburban lifestyle. With over 700 units to choose from, including studio, one-bedroom, and two-bedroom options, The Fifth presents a diverse range of living spaces to cater to various preferences.  Address: Ortigas Center, Brgy. Ugong, Pasig City, Metro Manila TLS#: NCR-025 Turnover Date: January 31, 2028 Total No. of Buildings: 2 Total No. of Units: Luna Tower - 357 | Astra Tower - 436",https://www.lamudi.com.ph/3-pdc-discount-promo-2-bedroom-with-balcony-condo-170493522874.html,"₱27,941,000",buy,2,2,103,,14.582943,121.072573,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8dPYJImYxW67gVFX8gxIiydAFBvPxAfqtFxqWNRubafu8tTdd_ubZjYTwyeFmuMS9Iql9X5tqBxJHD51CLSREeNbF5Itjw8eDt1F5qGeI0-B_xcLete8NPf0pKRsw6d7vJkBiI2fnC5zekvCr-sik?stp=s2048x1152&ccb=10-5&oh=00_AfC7_QhybQF5AEOmIqIX38drq069n7sL0JgiiyupPUecfQ&oe=660CFC37&_nc_sid=201bca,"(121.072581, 14.584165)",0.135210581,3.24
"1BR Condo Unit with Balcony for Sale in Ugong, Pasig at Kasara Urban Resort Residence...","Ugong, Pasig","Kasara Urban Resort Residences in Pasig City is a modern six-tower residential plan, beaming with open spaces where water amenities like lake-inspired swimming pool, turtle ponds, and pools are found. From your window is an unobstructed view of the beautiful mountains of Antipolo in the morning or the Ortigas skyline at night.
Making Kasara your new city address lets you taste the goodness and convenience of urban living. Its proximity to C-5 road makes it very accessible to major business districts, shopping centers, schools, hotels, and hospitals. Your everyday needs and luxuries get fulfilled.
Step into Kasara Urban Resort Residences and live every day like you’re in paradise.

BUSINESS AND COMMERCE
Ortigas CBD (1.65 KM), BGC (4.67 KM), Tiendesitas (0.27 KM), Megamall (2.36 KM), NAIA (10.26 KM)

SCHOOLS
University of Asia & the Pacific (1.93 KM), La Salle Green Hills (2.89 KM), University of the Philippines Diliman (8.16 KM), Ateneo de Manila University (6.64 KM), Reedley International School (0.33 KM)

HOSPITALS
Medical City (1.26 KM), St. Luke's BGC (4.46 KM), Rizal Medical Center (2.41 KM)

BUILDING FEATURES

  Interior-designed lobby and common areas
  Mailroom
  100% stand-by backup automatic generator system for common areas only
  24-hour security services and maintenance
  Fire alarm and smoke detection system
  Two fire exits per tower
  Centralized sanitary disposal system
  Automatic fire sprinkler system
  Allocated emergency load for residential units in case of a power outage
  Water reservoir with separate fire reserves
  CCTV cameras


STANDARD UNIT DELIVERABLES AND FINISHES

  Ceramic tiles in living and dining areas, kitchen, and bedroom
  Ceramic tiles in the toilet and bath
  Custom-built kitchen counters and overhead cabinet
  Kitchen with provision for range hood
  Toilets with exhaust fan
  Wall-hung bathroom sink
  Typical walls: Plastered wall in painted finish
  Ceiling: Gypsum board in painted finish in kitchen and T&B only


RECREATIONAL AMENITIES

  Lake-Inspired Swimming pool
  Kiddie Pool
  Activity Area
  Multi-purpose Court
  Children’s Playground
  Clubhouse Bar w/ Multi-purpose hall
  Jogging paths
  Water Feature
  Daycare Center
  Fitness Gym
  Indoor Gameroom


UNIT FEATURES AND PROVISIONS

  Smoke detectors
  Fire sprinkler
  Provision for fiber telecommunication lines
  CATV outlet
  Single-point water heater provision
  Exhaust fan at T&B
  Exhaust provision in Kitchen
  Provision for window-type aircon in Living Room and Bedroom
  Provision for washing machine
  Back-up power (1 outlet and 1 lighting)


Address: Eagle St. and P.E Antonio, Brgy. Ugong, Pasig City, Metro Manila
LTS Nos.: Tower 1 & 2 - LTS No. 26905 | Tower 3 & 5 - LTS No. 516 | Tower 4 & 6 - LTS No. 514
Turnover Dates: Tower 3 - 2024 | Tower 4 - 2026 | Tower 5 - 2024 | Tower 6 - 2027",https://www.lamudi.com.ph/1br-condo-unit-with-balcony-for-sale-in-ugong-pasi-170608486648.html,"₱5,866,686",buy,1,1,30,,14.582943,121.072573,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8dPYJImYxW67gVFX8gxIiydAFBvPxAfqtFxqWNRubafu8tTdd_ubZjYTwyeFmuMS9Iql9X5tqBxJHD51CLSREeNbF5Itjw8eDt1F5qGeI0-B_xcLete8NPf0pKRsw6d7vJkBiI2fnC5zekvCr-sik?stp=s2048x1152&ccb=10-5&oh=00_AfC7_QhybQF5AEOmIqIX38drq069n7sL0JgiiyupPUecfQ&oe=660CFC37&_nc_sid=201bca,"(121.072581, 14.584165)",0.135210581,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (26...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170831212021.html,"₱26,255,000",buy,1,1,69,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (20...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170830604856.html,"₱24,946,000",buy,1,1,74,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.24
"3% PDC Discount Promo! 2-Bedroom with Balcony Condo Unit for Sale in Ugong, Pasig | T...","Ugong, Pasig","3% discount for standard payment term and 1% discount for promo termsThe Fifth at Ortigas 9/F Unit D 2-Bedroom with Balcony Luna Tower  Bedroom: Master Bedroom, 2nd Bedroom, and Maid's Room T&B: 1 Master T&B, 1 Common, 1 Maid’s T&B  Nestled within the bustling Ortigas Center, The Fifth, a luxury residential project by Megaworld's Global Estate-Resorts, Inc. (GERI), offers an ideal sanctuary for young professionals, millennials, and start-up families. This development comprises two towers that seamlessly blend the comforts of condominium living with the allure of a resort-inspired and suburban lifestyle. With over 700 units to choose from, including studio, one-bedroom, and two-bedroom options, The Fifth presents a diverse range of living spaces to cater to various preferences.  Address: Ortigas Center, Brgy. Ugong, Pasig City, Metro Manila TLS#: NCR-025 Turnover Date: January 31, 2028 Total No. of Buildings: 2 Total No. of Units: Luna Tower - 357 | Astra Tower - 436",https://www.lamudi.com.ph/3-pdc-discount-promo-2-bedroom-with-balcony-condo-170493521819.html,"₱26,483,000",buy,2,2,103,,14.582943,121.072573,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An8dPYJImYxW67gVFX8gxIiydAFBvPxAfqtFxqWNRubafu8tTdd_ubZjYTwyeFmuMS9Iql9X5tqBxJHD51CLSREeNbF5Itjw8eDt1F5qGeI0-B_xcLete8NPf0pKRsw6d7vJkBiI2fnC5zekvCr-sik?stp=s2048x1152&ccb=10-5&oh=00_AfC7_QhybQF5AEOmIqIX38drq069n7sL0JgiiyupPUecfQ&oe=660CFC37&_nc_sid=201bca,"(121.072581, 14.584165)",0.135210581,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (18...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170831215382.html,"₱24,984,000",buy,1,1,74,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (26...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170831215118.html,"₱25,100,000",buy,1,1,70,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (10...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-170831211017.html,"₱25,084,000",buy,1,1,70,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,3.45
"1BR Regular Condo Unit for Sale in Ortigas CBD, Pasig | Residences at The Galleon (18...","Ortigas CBD, Pasig","Note: TCP is inclusive of parking  The Galleon is a two-tower, mixed-use development of modern design having Offices and Residential spaces for sale, which is a unique offering within the heart of the Ortigas Central Business District. Residences at The Galleon is a collection of 43 floors of generous, luxury residential units comprised of 1- and 2-bedroom layouts crowned with 5 bi-level, penthouse suites on the top floor. Inside the residential tower, there are a multitude of amenities for every residents' enjoyment, from a relaxing swim at the lap pool to an intimate screening at the mini theater.  Moreover, the Offices and Residences sit on top of a retail podium with stores and cafes. Experience comfort, leisure, and entertainment right at your doorsteps. Welcome aboard Residences at The Galleon. We are a growing and thriving community that promotes completeness, innovation, sustainability, and quality. Not just built for visual impact, it is truly a home worthy of the most memorable individuals, couples, and families.    HLURB LTS No. 018 Turnover Date: 2028 Launched in 2020",https://www.lamudi.com.ph/1br-regular-condo-unit-for-sale-in-ortigas-cbd-pas-17083121165.html,"₱25,290,000",buy,1,1,70,,14.583771,121.059675,https://scontent.fmnl17-4.fna.fbcdn.net/m1/v/t6/An-BGwOXglEImZk4pHIf4Ty_9SK495earhjcgm2-baahmFcYhmdXu3ur2nONkkm5xTxlr0s3TQaDah0CuK-5eYGpBreiwo8Z3ynRbxCA_AiryllIg6TqYj6y4mpVGbIuNa5ESHC3LWeS9-407nDAC3Y?stp=s2048x1536&ccb=10-5&oh=00_AfBRxsaM39c1uc6HyVMj_VN8oN3Y0mdazBPrpbN2bFcMGg&oe=660D071B&_nc_sid=201bca,"(121.063841, 14.583712)",0.448957792,4.01
